Vehiculo_Fisico,Secuencia,Cluster_Visitado,Clase_K,Nodo,Direccion,Coordenadas,Distancia_Recorrida_km,Tiempo_Viaje_min,Hora_Llegada,Ventana,Cierre_Relajado,Inicio_Servicio,Tiempo_Servicio_min,Vol_L,Peso_kg,Tiempo_Espera_min,Violacion_Vol,Violacion_Peso,Violacion_Ventana_min,Estado
13,1,8,K11,ORD-CL-202612-000391_19651236  1,"avenida. pajaritos 235, La Reina, Santiago, Chile","(-33.5248, -70.7570)",15.19,36.3,12:36,"[15:00, 17:00]",17:15,14:45,5.0,1409.3,165.9,128.7,0.0,0.0,0.0,⏳
13,2,8,K11,ORD-CL-202612-000360_107728946,"avenida. pajaritos 1016, San Miguel, Santiago, Chile","(-33.5178, -70.7575)",1.13,2.4,14:52,"[15:00, 17:00]",17:15,14:52,5.0,605.2,73.5,0.0,0.0,0.0,0.0,✅
13,3,8,K11,ORD-CL-202612-000346_91466929,"avenida pajaritos 2476, Maipú, Santiago, Chile","(-33.5047, -70.7575)",1.68,3.6,15:01,"[15:00, 17:00]",17:15,15:01,5.0,2219.9,332.2,0.0,0.0,0.0,0.0,✅
13,4,8,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",14.71,31.5,15:37,—,—,—,—,—,—,—,0.0,0.0,—,🏠
13,5,2,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,18:00,—,—,18:00,—,—,—,—,0.0,0.0,—,🚗
13,6,2,K12,ORD-CL-202612-000215_215424995,"avenida. pajaritos 8543, La Florida, Santiago, Chile","(-33.5203, -70.5784)",8.1,16.8,18:16,"[19:00, 21:00]",21:15,18:45,5.0,392.5,71.9,28.2,0.0,0.0,0.0,⏳
13,7,2,K12,ORD-CL-202612-000070_16548853    1,"avenida. americo vespucio 6473, Santiago, Santiago, Chile","(-33.5135, -70.5915)",1.96,4.1,18:54,"[19:00, 21:00]",21:15,18:54,5.0,74.6,22.6,0.0,0.0,0.0,0.0,✅
13,8,2,K12,ORD-CL-202612-000286_19237467  1,"avenida. kennedy 7565, Peñalolén, Santiago, Chile","(-33.5036, -70.5874)",1.39,2.9,19:01,"[19:00, 21:00]",21:15,19:01,5.0,694.2,85.5,0.0,0.0,0.0,0.0,✅
13,9,2,K12,ORD-CL-202612-000242_18454880  2,"calle huerfanos 4859, Peñalolén, Santiago, Chile","(-33.4915, -70.5633)",3.85,8.1,19:15,"[19:00, 21:00]",21:15,19:15,5.0,858.4,125.1,0.0,0.0,0.0,0.0,✅
13,10,2,K12,ORD-CL-202612-000123_5257070  1,"avenida. macul 1756, Maipú, Santiago, Chile","(-33.4708, -70.5985)",5.36,11.4,19:31,"[19:00, 21:00]",21:15,19:31,5.0,167.5,26.6,0.0,0.0,0.0,0.0,✅
13,11,2,K12,ORD-CL-202612-000382_22428951    5,"avenida. matta 2839, Recoleta, Santiago, Chile","(-33.4141, -70.6293)",9.42,20.2,19:56,"[19:00, 21:00]",21:15,19:56,5.0,664.6,70.7,0.0,0.0,0.0,0.0,✅
13,12,2,K12,ORD-CL-202612-000364_9084968  3,"calle merced 3073, Ñuñoa, Santiago, Chile","(-33.4369, -70.6394)",3.34,7.1,20:08,"[19:00, 21:00]",21:15,20:08,5.0,323.5,40.5,0.0,0.0,0.0,0.0,✅
13,13,2,K12,ORD-CL-202612-000396_86524643,"avenida. irarrazaval 228, Estación Central, Santiago, Chile","(-33.4771, -70.6914)",7.81,16.3,20:29,"[19:00, 21:00]",21:15,20:29,5.0,669.7,114.1,0.0,0.0,0.0,0.0,✅
13,14,2,K12,ORD-CL-202612-000268_17170812  3,"avenida. santa rosa 5583, Santiago, Santiago, Chile","(-33.5083, -70.6381)",6.8,14.1,20:49,"[19:00, 21:00]",21:15,20:49,5.0,430.2,71.4,0.0,0.0,0.0,0.0,✅
13,15,2,K12,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",4.85,10.0,21:04,—,—,—,—,—,—,—,0.0,0.0,—,🏠
14,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
14,1,1,K11,ORD-CL-202612-000324_14738270  9,"calle arturo prat 3533, Providencia, Santiago, Chile","(-33.3935, -70.6487)",9.64,23.1,12:23,"[17:00, 19:00]",19:15,16:45,5.0,2062.8,298.0,261.9,0.0,0.0,0.0,⏳
14,2,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.71,20.1,17:10,—,—,—,—,—,—,—,0.0,0.0,—,🏠
15,0,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
15,1,1,K11,ORD-CL-202612-000226_11169226  3,"avenida. mapocho 4335, Las Condes, Santiago, Chile","(-33.4309, -70.6939)",9.74,23.3,12:23,"[17:00, 19:00]",19:15,16:45,5.0,2767.4,339.3,261.7,0.0,0.0,0.0,⏳
15,2,1,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.83,20.3,17:10,—,—,—,—,—,—,—,0.0,0.0,—,🏠
16,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
16,1,2,K11,ORD-CL-202612-000350_156046228,"calle amunategui 562, Las Condes, Santiago, Chile","(-33.4375, -70.6570)",5.86,14.0,12:14,"[19:00, 21:00]",21:15,18:45,5.0,2991.6,336.0,391.0,0.0,0.0,0.0,⏳
16,2,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",6.25,12.9,19:02,—,—,—,—,—,—,—,0.0,0.0,—,🏠
17,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
17,1,2,K11,ORD-CL-202612-000202_174462588,"avenida. departamental 6863, Providencia, Santiago, Chile","(-33.5108, -70.5713)",7.98,19.1,12:19,"[19:00, 21:00]",21:15,18:45,5.0,1384.5,162.5,385.9,0.0,0.0,0.0,⏳
17,2,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.05,16.7,19:06,—,—,—,—,—,—,—,0.0,0.0,—,🏠
18,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
18,1,2,K11,ORD-CL-202612-000433_144587463,"avenida. kennedy 9107, Recoleta, Santiago, Chile","(-33.4093, -70.6048)",8.5,20.4,12:20,"[19:00, 21:00]",21:15,18:45,5.0,647.3,78.2,384.6,0.0,0.0,0.0,⏳
18,2,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",8.45,17.5,19:07,—,—,—,—,—,—,—,0.0,0.0,—,🏠
19,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
19,1,2,K11,ORD-CL-202612-000314_7894878  8,"calle huerfanos 6471, Quinta Normal, Santiago, Chile","(-33.4438, -70.6958)",9.21,22.0,12:22,"[19:00, 21:00]",21:15,18:45,5.0,3549.6,370.3,383.0,0.0,0.0,0.0,⏳
19,2,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",9.26,19.2,19:09,—,—,—,—,—,—,—,0.0,0.0,—,🏠
20,0,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",0.0,0.0,12:00,—,—,12:00,—,—,—,—,0.0,0.0,—,🚗
20,1,2,K11,ORD-CL-202612-000080_92129174,"gran avenida jose miguel carrera 9844, Quinta Normal, Santiago, Chile","(-33.5500, -70.6716)",10.92,26.1,12:26,"[19:00, 21:00]",21:15,18:45,5.0,1354.1,235.4,378.9,0.0,0.0,0.0,⏳
20,2,2,K11,DEPOT_01_BASE,Base Depósito,"(-33.4713, -70.6268)",11.09,23.0,19:12,—,—,—,—,—,—,—,0.0,0.0,—,🏠
